TimeStamp,rsi_feature,close,Ask,Bid,Volume,Position,Cash,NetValue,Action
2025-05-20 18:43:00,-28.734,134.26,134.27,134.26,1508.0,0,-0.4,-0.4,Hold
2025-05-20 18:44:00,-32.438,134.32,134.33,134.32,1912.0,0,-0.4,-0.4,Hold
2025-05-20 18:45:00,-24.565,134.23,134.23,134.22,2312.0,0,-0.4,-0.4,Hold
2025-05-20 18:46:00,-23.758,134.22,134.22,134.21,2299.0,0,-0.4,-0.4,Hold
2025-05-20 18:47:00,-26.515,134.26,134.26,134.25,1523.0,0,-0.4,-0.4,Hold
2025-05-20 18:48:00,-28.502,134.29,134.29,134.28,1506.0,0,-0.4,-0.4,Hold
2025-05-20 18:49:00,-28.502,134.29,134.3,134.29,904.0,0,-0.4,-0.4,Hold
2025-05-20 18:50:00,-33.596,134.37,134.38,134.37,1842.0,0,-0.4,-0.4,Hold
2025-05-20 18:51:00,-28.766,134.32,134.32,134.31,2199.0,0,-0.4,-0.4,Hold
2025-05-20 18:52:00,-23.538,134.26,134.27,134.26,1350.0,0,-0.4,-0.4,Hold
2025-05-20 18:53:00,-21.889,134.24,134.25,134.24,1630.0,0,-0.4,-0.4,Hold
2025-05-20 18:54:00,-21.047,134.23,134.24,134.23,1739.0,0,-0.4,-0.4,Hold
2025-05-20 18:55:00,-25.672,134.29,134.29,134.28,1581.0,0,-0.4,-0.4,Hold
2025-05-20 18:56:00,-23.854,134.27,134.27,134.26,1380.0,0,-0.4,-0.4,Hold
2025-05-20 18:57:00,-16.532,134.18,134.18,134.17,2007.0,0,-0.4,-0.4,Hold
2025-05-20 18:58:00,-19.008,134.21,134.21,134.2,1132.0,0,-0.4,-0.4,Hold
2025-05-20 18:59:00,-15.265,134.16,134.17,134.16,1298.0,0,-0.4,-0.4,Hold
2025-05-20 19:00:00,-14.536,134.15,134.16,134.15,2704.0,0,-0.4,-0.4,Hold
2025-05-20 19:01:00,-19.739,134.21,134.22,134.21,2137.0,0,-0.4,-0.4,Hold
2025-05-20 19:02:00,-25.679,134.29,134.29,134.28,2151.0,0,-0.4,-0.4,Hold
2025-05-20 19:03:00,-23.155,134.26,134.27,134.26,1603.0,0,-0.4,-0.4,Hold
2025-05-20 19:04:00,-27.303,134.32,134.32,134.31,2577.0,0,-0.4,-0.4,Hold
2025-05-20 19:05:00,-33.132,134.42,134.43,134.42,3949.0,0,-0.4,-0.4,Hold
2025-05-20 19:06:00,-28.829,134.37,134.37,134.36,2296.0,0,-0.4,-0.4,Hold
2025-05-20 19:07:00,-21.995,134.28,134.28,134.27,2283.0,0,-0.4,-0.4,Hold
2025-05-20 19:08:00,-17.406,134.21,134.22,134.21,2570.0,0,-0.4,-0.4,Hold
2025-05-20 19:09:00,-18.79,134.23,134.23,134.22,1412.0,0,-0.4,-0.4,Hold
2025-05-20 19:10:00,-18.79,134.23,134.24,134.23,1662.0,0,-0.4,-0.4,Hold
2025-05-20 19:11:00,-12.389,134.13,134.14,134.13,2030.0,0,-0.4,-0.4,Hold
2025-05-20 19:12:00,-14.72,134.16,134.17,134.16,1636.0,0,-0.4,-0.4,Hold
2025-05-20 19:13:00,-14.72,134.16,134.16,134.15,1916.0,0,-0.4,-0.4,Hold
2025-05-20 19:14:00,-17.174,134.19,134.2,134.19,1986.0,0,-0.4,-0.4,Hold
2025-05-20 19:15:00,-11.284,134.1,134.11,134.1,1622.0,0,-0.4,-0.4,Hold
2025-05-20 19:16:00,-10.092,134.08,134.09,134.08,2583.0,0,-0.4,-0.4,Hold
2025-05-20 19:17:00,-11.889,134.1,134.11,134.1,1535.0,0,-0.4,-0.4,Hold
2025-05-20 19:18:00,-16.212,134.15,134.16,134.15,2062.0,0,-0.4,-0.4,Hold
2025-05-20 19:19:00,-20.908,134.21,134.21,134.2,2419.0,0,-0.4,-0.4,Hold
2025-05-20 19:20:00,-18.633,134.18,134.19,134.18,9794.0,0,-0.4,-0.4,Hold
2025-05-20 19:21:00,-13.128,134.1,134.12,134.1,1653.0,0,-0.4,-0.4,Hold
2025-05-20 19:22:00,-16.38,134.14,134.14,134.13,1123.0,0,-0.4,-0.4,Hold
2025-05-20 19:23:00,-10.22,134.04,134.05,134.04,2183.0,0,-0.4,-0.4,Hold
2025-05-20 19:24:00,-12.668,134.07,134.08,134.07,1676.0,0,-0.4,-0.4,Hold
2025-05-20 19:25:00,-14.296,134.09,134.09,134.08,1640.0,0,-0.4,-0.4,Hold
2025-05-20 19:26:00,-19.66,134.16,134.16,134.15,1434.0,0,-0.4,-0.4,Hold
2025-05-20 19:27:00,-22.462,134.2,134.2,134.19,2297.0,0,-0.4,-0.4,Hold
2025-05-20 19:28:00,-18.822,134.15,134.16,134.15,1714.0,0,-0.4,-0.4,Hold
2025-05-20 19:29:00,-15.444,134.1,134.11,134.1,1885.0,0,-0.4,-0.4,Hold
2025-05-20 19:30:00,-12.307,134.05,134.06,134.05,2045.0,0,-0.4,-0.4,Hold
2025-05-20 19:31:00,-11.691,134.04,134.05,134.04,1913.0,0,-0.4,-0.4,Hold
2025-05-20 19:32:00,-7.061,133.96,133.96,133.95,3343.0,0,-0.4,-0.4,Hold
2025-05-20 19:33:00,-9.749,133.99,133.99,133.98,3830.0,0,-0.4,-0.4,Hold
2025-05-20 19:34:00,-17.724,134.09,134.09,134.08,3352.0,0,-0.4,-0.4,Hold
2025-05-20 19:35:00,-18.455,134.1,134.11,134.1,2132.0,0,-0.4,-0.4,Hold
2025-05-20 19:36:00,-19.954,134.12,134.12,134.11,1872.0,0,-0.4,-0.4,Hold
2025-05-20 19:37:00,-15.041,134.05,134.06,134.05,1686.0,0,-0.4,-0.4,Hold
2025-05-20 19:38:00,-16.647,134.07,134.08,134.07,3285.0,0,-0.4,-0.4,Hold
2025-05-20 19:39:00,-16.647,134.07,134.07,134.06,1962.0,0,-0.4,-0.4,Hold
2025-05-20 19:40:00,-20.003,134.11,134.12,134.11,1561.0,0,-0.4,-0.4,Hold
2025-05-20 19:41:00,-24.592,134.17,134.18,134.17,2752.0,0,-0.4,-0.4,Hold
2025-05-20 19:42:00,-23.712,134.16,134.16,134.15,2214.0,0,-0.4,-0.4,Hold
2025-05-20 19:43:00,-22.799,134.15,134.15,134.14,1493.0,0,-0.4,-0.4,Hold
2025-05-20 19:44:00,-22.799,134.15,134.16,134.15,1570.0,0,-0.4,-0.4,Hold
2025-05-20 19:45:00,-19.881,134.12,134.13,134.12,1527.0,0,-0.4,-0.4,Hold
2025-05-20 19:46:00,-17.987,134.1,134.11,134.1,1519.0,0,-0.4,-0.4,Hold
2025-05-20 19:47:00,-17.03,134.09,134.09,134.08,1681.0,0,-0.4,-0.4,Hold
2025-05-20 19:48:00,-25.572,134.18,134.18,134.17,2002.0,0,-0.4,-0.4,Hold
2025-05-20 19:49:00,-13.8,134.04,134.04,134.03,1913.0,0,-0.4,-0.4,Hold
2025-05-20 19:50:00,-8.772,133.96,133.97,133.96,5746.0,0,-0.4,-0.4,Hold
2025-05-20 19:51:00,-7.062,133.93,133.94,133.93,2306.0,0,-0.4,-0.4,Hold
2025-05-20 19:52:00,-12.495,133.99,133.99,133.98,1645.0,0,-0.4,-0.4,Hold
2025-05-20 19:53:00,-16.611,134.04,134.05,134.04,2154.0,0,-0.4,-0.4,Hold
2025-05-20 19:54:00,-16.611,134.04,134.04,134.03,2672.0,0,-0.4,-0.4,Hold
2025-05-20 19:55:00,-11.803,133.97,133.97,133.96,2292.0,0,-0.4,-0.4,Hold
2025-05-20 19:56:00,-10.523,133.95,133.95,133.94,1435.0,0,-0.4,-0.4,Hold
2025-05-20 19:57:00,-10.523,133.95,133.96,133.95,3907.0,0,-0.4,-0.4,Hold
2025-05-20 19:58:00,-17.037,134.02,134.02,134.01,1468.0,0,-0.4,-0.4,Hold
2025-05-20 19:59:00,-16.261,134.01,134.01,134.0,1480.0,0,-0.4,-0.4,Hold
2025-05-20 20:00:00,-15.458,134.0,134.01,134.0,1658.0,0,-0.4,-0.4,Hold
2025-05-20 20:01:00,-19.235,134.04,134.05,134.04,1498.0,0,-0.4,-0.4,Hold
2025-05-20 20:02:00,-22.741,134.08,134.09,134.08,2211.0,0,-0.4,-0.4,Hold
2025-05-20 20:03:00,-28.159,134.15,134.16,134.15,2382.0,0,-0.4,-0.4,Hold
2025-05-20 20:04:00,-25.25,134.12,134.12,134.11,2063.0,0,-0.4,-0.4,Hold
2025-05-20 20:05:00,-28.234,134.16,134.17,134.16,1362.0,0,-0.4,-0.4,Hold
2025-05-20 20:06:00,-32.277,134.22,134.23,134.22,2526.0,0,-0.4,-0.4,Hold
2025-05-20 20:07:00,-32.917,134.23,134.24,134.23,1594.0,0,-0.4,-0.4,Hold
2025-05-20 20:08:00,-27.669,134.18,134.19,134.18,1347.0,0,-0.4,-0.4,Hold
2025-05-20 20:09:00,-22.082,134.12,134.13,134.12,2228.0,0,-0.4,-0.4,Hold
2025-05-20 20:10:00,-26.588,134.18,134.19,134.18,1696.0,0,-0.4,-0.4,Hold
2025-05-20 20:11:00,-27.998,134.2,134.2,134.19,2111.0,0,-0.4,-0.4,Hold
2025-05-20 20:12:00,-17.296,134.07,134.08,134.07,2279.0,0,-0.4,-0.4,Hold
2025-05-20 20:13:00,-15.233,134.04,134.05,134.04,2228.0,0,-0.4,-0.4,Hold
2025-05-20 20:14:00,-16.073,134.05,134.06,134.05,2061.0,0,-0.4,-0.4,Hold
2025-05-20 20:15:00,-22.341,134.13,134.14,134.13,2171.0,0,-0.4,-0.4,Hold
2025-05-20 20:16:00,-13.531,134.0,134.01,134.0,2211.0,0,-0.4,-0.4,Hold
2025-05-20 20:17:00,-12.936,133.99,133.99,133.98,2673.0,0,-0.4,-0.4,Hold
2025-05-20 20:18:00,-19.587,134.08,134.09,134.08,1968.0,0,-0.4,-0.4,Hold
2025-05-20 20:19:00,-16.98,134.04,134.05,134.04,1323.0,0,-0.4,-0.4,Hold
2025-05-20 20:20:00,-10.677,133.93,133.94,133.93,2085.0,0,-0.4,-0.4,Hold
2025-05-20 20:21:00,-2.932,133.75,133.75,133.74,6818.0,0,-0.4,-0.4,Hold
2025-05-20 20:22:00,-1.503,133.71,133.71,133.7,2917.0,0,-0.4,-0.4,Hold
2025-05-20 20:23:00,-12.24,133.87,133.88,133.87,3424.0,0,-0.4,-0.4,Hold
2025-05-20 20:24:00,-13.427,133.89,133.9,133.89,2335.0,0,-0.4,-0.4,Hold
2025-05-20 20:25:00,-12.954,133.88,133.89,133.88,2612.0,0,-0.4,-0.4,Hold
2025-05-20 20:26:00,-6.921,133.74,133.74,133.73,2654.0,0,-0.4,-0.4,Hold
2025-05-20 20:27:00,-1.794,133.59,133.6,133.59,2555.0,0,-0.4,-0.4,Hold
2025-05-20 20:28:00,42.083,133.45,133.45,133.44,5538.0,1,-133.85,-0.41,Buy
2025-05-20 20:29:00,41.416,133.46,133.46,133.45,3938.0,1,-133.85,-0.4,Hold
2025-05-20 20:30:00,34.399,133.57,133.58,133.57,3514.0,1,-133.85,-0.28,Hold
2025-05-20 20:31:00,33.789,133.58,133.58,133.57,3315.0,1,-133.85,-0.28,Hold
2025-05-20 20:32:00,31.903,133.61,133.61,133.6,2512.0,1,-133.85,-0.25,Hold
2025-05-20 20:33:00,27.081,133.69,133.69,133.68,3775.0,1,-133.85,-0.17,Hold
2025-05-20 20:34:00,25.914,133.71,133.72,133.71,2469.0,1,-133.85,-0.14,Hold
2025-05-20 20:35:00,20.396,133.81,133.82,133.81,2934.0,1,-133.85,-0.04,Hold
2025-05-20 20:36:00,22.887,133.76,133.76,133.75,3633.0,1,-133.85,-0.1,Hold
2025-05-20 20:37:00,16.397,133.89,133.9,133.89,2742.0,1,-133.85,0.04,Hold
2025-05-20 20:38:00,19.463,133.83,133.84,133.83,3162.0,1,-133.85,-0.02,Hold
2025-05-20 20:39:00,20.475,133.81,133.82,133.81,2194.0,1,-133.85,-0.04,Hold
2025-05-20 20:40:00,23.47,133.75,133.75,133.74,3309.0,1,-133.85,-0.11,Hold
2025-05-20 20:41:00,31.734,133.55,133.56,133.55,3229.0,1,-133.85,-0.3,Hold
2025-05-20 20:42:00,25.885,133.66,133.66,133.65,2596.0,1,-133.85,-0.2,Hold
2025-05-20 20:43:00,26.289,133.65,133.65,133.64,2339.0,1,-133.85,-0.21,Hold
2025-05-20 20:44:00,23.163,133.71,133.71,133.7,1697.0,1,-133.85,-0.15,Hold
2025-05-20 20:45:00,23.623,133.7,133.7,133.69,2839.0,1,-133.85,-0.16,Hold
2025-05-20 20:46:00,28.433,133.59,133.59,133.58,2016.0,1,-133.85,-0.27,Hold
2025-05-20 20:47:00,28.433,133.59,133.59,133.58,1923.0,1,-133.85,-0.27,Hold
2025-05-20 20:48:00,24.87,133.65,133.65,133.64,1990.0,1,-133.85,-0.21,Hold
2025-05-20 20:49:00,25.356,133.64,133.65,133.64,2328.0,1,-133.85,-0.21,Hold
2025-05-20 20:50:00,25.356,133.64,133.64,133.63,2220.0,1,-133.85,-0.22,Hold
2025-05-20 20:51:00,22.747,133.68,133.69,133.68,2420.0,1,-133.85,-0.17,Hold
2025-05-20 20:52:00,28.043,133.58,133.59,133.58,1687.0,1,-133.85,-0.27,Hold
2025-05-20 20:53:00,19.689,133.72,133.73,133.72,2514.0,1,-133.85,-0.13,Hold
2025-05-20 20:54:00,21.812,133.68,133.69,133.68,1484.0,1,-133.85,-0.17,Hold
2025-05-20 20:55:00,17.515,133.76,133.77,133.76,2294.0,1,-133.85,-0.09,Hold
2025-05-20 20:56:00,18.656,133.74,133.74,133.73,2376.0,1,-133.85,-0.12,Hold
2025-05-20 20:57:00,17.014,133.77,133.77,133.76,1931.0,1,-133.85,-0.09,Hold
2025-05-20 20:58:00,18.863,133.74,133.74,133.73,2008.0,1,-133.85,-0.12,Hold
2025-05-20 20:59:00,24.53,133.64,133.64,133.63,1882.0,1,-133.85,-0.22,Hold
2025-05-20 21:00:00,30.2,133.52,133.52,133.51,4438.0,1,-133.85,-0.34,Hold
2025-05-20 21:01:00,33.078,133.45,133.45,133.44,2671.0,1,-133.85,-0.41,Hold
2025-05-20 21:02:00,36.757,133.35,133.36,133.35,2735.0,1,-133.85,-0.5,Hold
2025-05-20 21:03:00,38.442,133.3,133.31,133.3,3421.0,1,-133.85,-0.55,Hold
2025-05-20 21:04:00,41.533,133.2,133.2,133.19,5667.0,1,-133.85,-0.66,Hold
2025-05-20 21:05:00,37.295,133.26,133.25,133.24,4882.0,1,-133.85,-0.61,Hold
2025-05-20 21:06:00,37.295,133.26,133.27,133.26,3825.0,1,-133.85,-0.59,Hold
2025-05-20 21:07:00,38.714,133.22,133.24,133.23,2438.0,1,-133.85,-0.62,Hold
2025-05-20 21:08:00,26.289,133.41,133.42,133.41,3635.0,1,-133.85,-0.44,Hold
2025-05-20 21:09:00,19.701,133.54,133.54,133.53,4381.0,1,-133.85,-0.32,Hold
2025-05-20 21:10:00,21.116,133.51,133.52,133.51,2896.0,1,-133.85,-0.34,Hold
2025-05-20 21:11:00,19.621,133.54,133.55,133.54,2748.0,1,-133.85,-0.31,Hold
2025-05-20 21:12:00,12.898,133.69,133.69,133.68,3079.0,1,-133.85,-0.17,Hold
2025-05-20 21:13:00,10.918,133.74,133.75,133.74,3021.0,1,-133.85,-0.11,Hold
2025-05-20 21:14:00,13.167,133.7,133.7,133.69,3109.0,1,-133.85,-0.16,Hold
2025-05-20 21:15:00,13.74,133.69,133.69,133.68,3489.0,1,-133.85,-0.17,Hold
2025-05-20 21:16:00,19.229,133.59,133.59,133.58,2121.0,1,-133.85,-0.27,Hold
2025-05-20 21:17:00,16.323,133.65,133.65,133.64,1712.0,1,-133.85,-0.21,Hold
2025-05-20 21:18:00,13.141,133.72,133.73,133.72,2380.0,1,-133.85,-0.13,Hold
2025-05-20 21:19:00,9.036,133.82,133.82,133.81,4014.0,1,-133.85,-0.04,Hold
2025-05-20 21:20:00,8.256,133.84,133.84,133.83,3201.0,1,-133.85,-0.02,Hold
2025-05-20 21:21:00,13.127,133.76,133.76,133.75,2065.0,1,-133.85,-0.1,Hold
2025-05-20 21:22:00,17.559,133.68,133.69,133.68,2280.0,1,-133.85,-0.17,Hold
2025-05-20 21:23:00,16.115,133.71,133.72,133.71,2384.0,1,-133.85,-0.14,Hold
2025-05-20 21:24:00,13.743,133.76,133.77,133.76,2203.0,1,-133.85,-0.09,Hold
2025-05-20 21:25:00,9.796,133.85,133.86,133.85,2203.0,1,-133.85,0.0,Hold
2025-05-20 21:26:00,9.796,133.85,133.85,133.84,2186.0,1,-133.85,-0.01,Hold
2025-05-20 21:27:00,10.481,133.84,133.84,133.83,2592.0,1,-133.85,-0.02,Hold
2025-05-20 21:28:00,10.481,133.84,133.85,133.84,2000.0,1,-133.85,-0.01,Hold
2025-05-20 21:29:00,12.726,133.81,133.82,133.81,1895.0,1,-133.85,-0.04,Hold
2025-05-20 21:30:00,4.766,133.98,133.99,133.98,4849.0,1,-133.85,0.13,Hold
2025-05-20 21:31:00,2.478,134.04,134.05,134.04,4549.0,1,-133.85,0.19,Hold
2025-05-20 21:32:00,0.676,134.09,134.09,134.08,3960.0,1,-133.85,0.23,Hold
2025-05-20 21:33:00,-41.989,134.17,134.17,134.16,3724.0,0,0.31,0.31,Sell
2025-05-20 21:34:00,-38.031,134.12,134.12,134.11,5205.0,0,0.31,0.31,Hold
2025-05-20 21:35:00,-41.096,134.21,134.22,134.21,5523.0,0,0.31,0.31,Hold
2025-05-20 21:36:00,-37.258,134.16,134.17,134.16,3408.0,0,0.31,0.31,Hold
2025-05-20 21:37:00,-37.633,134.17,134.18,134.17,2958.0,0,0.31,0.31,Hold
2025-05-20 21:38:00,-30.251,134.07,134.08,134.07,2748.0,0,0.31,0.31,Hold
2025-05-20 21:39:00,-33.651,134.15,134.15,134.14,2974.0,0,0.31,0.31,Hold
2025-05-20 21:40:00,-28.925,134.08,134.09,134.08,3430.0,0,0.31,0.31,Hold
2025-05-20 21:41:00,-28.263,134.07,134.08,134.07,3424.0,0,0.31,0.31,Hold
2025-05-20 21:42:00,-22.567,133.98,133.98,133.97,2518.0,0,0.31,0.31,Hold
2025-05-20 21:43:00,-18.607,133.91,133.92,133.91,3859.0,0,0.31,0.31,Hold
2025-05-20 21:44:00,-19.193,133.92,133.93,133.92,2797.0,0,0.31,0.31,Hold
2025-05-20 21:45:00,-18.02,133.9,133.91,133.9,3323.0,0,0.31,0.31,Hold
2025-05-20 21:46:00,-20.547,133.94,133.95,133.94,3676.0,0,0.31,0.31,Hold
2025-05-20 21:47:00,-21.183,133.95,133.96,133.95,2928.0,0,0.31,0.31,Hold
2025-05-20 21:48:00,-20.487,133.94,133.94,133.93,3409.0,0,0.31,0.31,Hold
2025-05-20 21:49:00,-19.763,133.93,133.94,133.93,5016.0,0,0.31,0.31,Hold
2025-05-20 21:50:00,-29.175,134.08,134.08,134.08,7098.0,0,0.31,0.31,Hold
2025-05-20 21:51:00,-38.461,134.3,134.31,134.3,7146.0,0,0.31,0.31,Hold
2025-05-20 21:52:00,-38.807,134.31,134.31,134.3,4818.0,0,0.31,0.31,Hold
2025-05-20 21:53:00,-31.578,134.21,134.22,134.21,3277.0,0,0.31,0.31,Hold
2025-05-20 21:54:00,-34.009,134.27,134.28,134.27,6424.0,0,0.31,0.31,Hold
2025-05-20 21:55:00,-34.804,134.29,134.29,134.28,4418.0,0,0.31,0.31,Hold
2025-05-20 21:56:00,-29.846,134.22,134.23,134.22,6334.0,0,0.31,0.31,Hold
2025-05-20 21:57:00,-32.888,134.29,134.29,134.28,5952.0,0,0.31,0.31,Hold
2025-05-20 21:58:00,-28.797,134.23,134.23,134.22,6159.0,0,0.31,0.31,Hold
2025-05-20 21:59:00,-34.911,134.38,134.39,134.38,19187.0,0,0.31,0.31,Hold
2025-05-20 22:00:00,-24.03,134.19,134.28,134.16,98292.0,0,0.31,0.31,No trade
